estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem
Grupiara,2390013,restaurante-review,Joisa2014,2016-07-15,2016-06-26,5.0,"Sabor inesquecível","O lugar é simples, mas a comida é maravilhosa!!!!!! Pedimos 3 tipos de pratos diferentes e todos estavam deliciosos! A comida mineira é a especialidade da casa.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,Regina B,2016-07-13,2016-07-26,5.0,"Delícia ","Bom atendimento. Cerveja bem gelada. Pratos bem servidos e saborosos. Mesas na calçada , bem descontraído. Chegamos já à tarde pro almoço qdo vários outros já haviam encerrado.",indef
Grupiara,2390013,restaurante-review,avia922,2016-07-02,2016-06-26,4.0,"Grupiara","Nao é alta cozinha, até porque nao tenho bolso para 'Alta Cozinha rsrsrsr Sendo assim, mereceu um 4 na minha avaliação, muito bem localizado, preços convidativos para um cozinha honesta, se for jantar, peca um prato chamado Suruba Se for almoçar e o orçamento estiver apertado, peca o cardápio com os pratos do dia!","Sao Paulo"
Grupiara,2390013,restaurante-review,Beatriz L,2016-06-25,2016-06-26,3.0,"Tabuas fartas e deliciosas!","Ambiente simples, em uma das ruas estreitinhas da cidade, com tabuas muito gostosas e bem servidas e agradável para ir com amigos.",indef
Grupiara,2390013,restaurante-review,Denise P,2016-06-21,2016-01-26,5.0,"Legítima comida mineira","Deliciosa comida e ambiente agradável. Situado em local privelegiado após a refeição pede um passeio por suas ruas históricas.",indef
Grupiara,2390013,restaurante-review,psergioazevedo,2016-06-06,2016-03-26,3.0,"Restaurante Popular","Para os amantes da comida bem mineira este é o local. Preço bem acessível e ambiente simples. Tem na sua calçada mesas para um chopp e tira gosto ao ar livre.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,ClarissaVeloso,2016-06-06,2016-06-26,4.0,"excelente para comer comida típica","pratos muito bem servidos, bom atendimento, comida de qualidade e bem preparada. ótimas opções de pratos típicos!","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,Andrea B,2016-06-02,2016-05-26,4.0,"Excelente opção!","Indico o bolinho de mandioca com catupiry e torresmo de entrada...hum, delícia!! para almoçar uma opção saborosa é viradão mineiro (tutú, arroz, couve, bisteca...acho que é isso).",indef
Grupiara,2390013,restaurante-review,memoriaativa m,2016-06-02,2016-05-26,4.0,"Comida saborosa e farta!","Fica localizado no centro histórico com mesinhas na calçada. Bom atendimento. A comida é simples, saborosa e farta, com preço honesto. Cerveja bem gelada. A melhor opção é sentar-se às mesas que estão na calçada. No interior dois aparelhos de televisão atrapalham bastante a conversa.",indef
Grupiara,2390013,restaurante-review,Ratin B,2016-06-01,2016-05-26,5.0,"um local na parte central da cidade","o melhor filé à parmegiana da cidade, um local onde se pode encontrar com amigos e beber uma bela cerveja gelada. Um dia estava em uma mesa que fica na porta do restaurante e na mesa ao lado um casal que estava visitando a cidade e eles comentaram comigo que a rua estava parecendo a Avenida Paulista, pois o movimento era intenso. Realmente e a rua que mais se passa em Diamantina. É o local que mais frequento.","Diamantina, MG"
Grupiara,2390013,restaurante-review,lorerg2013,2016-05-28,2016-05-26,4.0,"Ótima opção para almoçar e jantar","O restaurante serve um almoço executivo delicioso e com preço muito bom. A comida é caseira e feita no capricho. Estive lá também para jantar. Estava sozinha e falei com o garçom que estava com muita vontade de comer carne e salada. Ele me serviu um maravilhoso contra filé com salada, mesmo não tendo esta opção no cardápio.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,FabioC474,2016-05-17,2016-05-26,5.0,"Comida boa e farta","Localizado no centro histórico, com comida variada e farta. Prato feito ou a la carte. Atendimento rápido, atencioso e com funcionários prestativos e simpáticos. Ótimo custo benefício.","Catanduva, SP"
Grupiara,2390013,restaurante-review,Nutricionista K,2016-05-01,2016-04-26,5.0,"Sensacional","Típica cozinha mineira, com tempero maravilhoso, muito saborosa. O atendimento é um diferencial do local. Fizeram uma adaptação no cardápio para atender nossa necessidade, meu namorado é vegano. Comida simples, saborosa, 100% mineiro e com preço acessível. Super Recomendo.",indef
Grupiara,2390013,restaurante-review,446Lili,2016-04-20,2016-04-26,5.0,"Delicioso ","O ambiente é muito simples, mas não se engane pelas as aparências porque a comida é muito gostosa e farta. Fomos muito bem atendidos. Recomendo o bolinho de aipim com queijo que é maravilhoso.","São José dos Campos, SP"
Grupiara,2390013,restaurante-review,rafael4vieira,2016-04-16,2016-03-26,3.0,"Não gostei","Esse restaurante tem um atendimento muito fraco. É preciso pedir aos garçons o mesmo pedido várias vezes. Escolhemos bolinho de bacalhau que servem bem 3 pessoas, mas são extremamente gordurosos por R$ 34,30.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,virgilioalm,2016-03-27,2016-03-26,4.0,"Somente a la carte, com generosas porções","Se o garçon disser que o prato dá pra três, não acredite: todos os pratos que comemos foi mais do que suficiente para quatro comerem bem! Não é dos serviços mais rápidos, mas o atendimento é muito atencioso e a comida é deliciosa.","Brasília, DF"
Grupiara,2390013,restaurante-review,Clodio_Almeida,2016-03-25,2016-03-26,4.0,"Simples, mas excelente!","Se você quer uma boa comida típica de Diamantina, com certeza esse é o local. São poucas mesas e o serviço demora um pouco , mas vale a pena a espera. Os pratos são muito bem servidos (para 3 ou mesmo 4 pessoas), a um preço muito razoável. O frango ao molho pardo estava espetacular! Os atendentes são gentis e a cerveja gelada no ponto certo.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,AdautoResende,2016-03-12,2015-07-26,5.0,"Comida mineira e cerveja gelada.","Estando próximo à Matriz de Diamantina, ou depois de uma Vesperata, o Grupiara é, com certeza uma grande pedida. Comida bem feita, atendentes educados e modestos mas bons de papo. Qualquer que seja seu estilo você tem grande chance de ficar bem servido. Acostumados com grandes movimentos os gerentes e funcionários não deixam por menos mesmo em dias bem movimentados. Profissionalismo aliado à tradição de comida mineira de qualidade.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,Kobata,2016-03-05,2016-02-26,4.0,"Restaurante de culinária típica mineira.","Pedimos, minha esposa e eu, um virado à mineira (o nome no cardápio, não nos lembramos). Arroz, Tutú de feijão com torresminhos e ovos na cumbuca de barro, bisteca e couve refogadinha. Muito saboroso!","São José do Rio Preto, SP"
Grupiara,2390013,restaurante-review,Renata P,2016-02-29,2016-02-26,4.0,"Ótima porção","Jantamos todas as noites nele, até pq era o único aberto. A cerveja é bem gelada e a porções são bem servidas. O valor é razoável.",indef
Grupiara,2390013,restaurante-review,Fabiano_Aguila,2016-02-29,2016-01-26,4.0,"Super Recomendo!","Fomos super bem atendidos e a comida estava excelentemente saborosa. E olha que somos, eu e minha esposa, exigentes com a gastronomia. Os pratos vieram fartos e só de lembrar, já dá uma vontade de voltar. Havíamos ido em um outro antes e depois que conhecemos o Grupiara, não mudamos mais. A minha nota só não foi excelente pq há um determinado horário em que eles fecham a cozinha (acho que por volta das 17/18h) para fazerem a janta. Eu até entendo, mas poderiam atender a todo o momento, enquanto estiver aberto. Mas, se isso for comprometer a qualidade da comida, que continuem do jeito que está! Ah! E a cerveja estava super gelada. Adoro!","Rio de Janeiro, RJ"
Grupiara,2390013,restaurante-review,Mariana M,2016-02-19,2015-03-26,4.0,"Típico mineiro","Restaurante super aconchegante, com uma boa variedade de pratos típicos da cozinha mineira. A comida é muito saborosa e o atendimento é muito bom, com garçons explicando as curiosidades do cardápio. Também é possível comprar uma típica cachaça mineira no restaurante.",indef
Grupiara,2390013,restaurante-review,WandersonEduardo,2016-01-14,2016-01-26,4.0,"Restaurante aconchegante","Ambiente agradável, rústico, com comida muito boa, atendimento muito bom. Local ideal para jantar com os amigos e conversar tranquilamente.","Belo Horizonte, MG"
Grupiara,2390013,restaurante-review,Bruno-Queiroz-Pinto,2016-01-10,2016-01-26,5.0,"Ótimo Restaurante/Bar","Comida Saborosa. Comemos o Frango com frango teriaki, estava uma delicia. Cerveja gelada e bom atendimento, gostamos bastante. O preço é adequado, no mesmo nível dos demais bares/restaurantes de Diamantina. Recomendo","Uberlândia, MG"
Grupiara,2390013,restaurante-review,MARCIO L,2016-01-05,2015-12-26,5.0,"Restaurante Grupiara.","No Restaurante Grupiara, você vai poder degustar de vários pratos típicos de Minas Gerais. Um dos mais conhecidos, é o prato Suruba. Apesar do nome pitoresco, é um prato delicioso com vários tipos de carnes e arroz tropeiro servidos em uma panela de barro. Vale a pena conhecer.","Curitiba, PR"
Grupiara,2390013,restaurante-review,Karinne G,2016-01-04,2015-12-26,4.0,"Ótima comida tipica","O lugar fica no meio do agito de Diamantina. A comida demorou muito a chegar, mas valeu a pena a espera, estava muito saborosa, a comida é tipicamente mineira. Comida boa e barata!",indef
Grupiara,2390013,restaurante-review,867jaimer,2016-01-02,2015-12-26,4.0,"boa comida","Boa comida com bom preço, o prato serve tres pessoas bem servidas, e muito boa, bem localizado, boa opção","São Paulo, SP"
Grupiara,2390013,restaurante-review,Filipe B,2015-12-30,2015-12-26,5.0,"Preço justo e ótima comida","Comida excelente! Preço justo! As porções são muito bem servidas! Honestidade no atendimento, inclusive dizendo que meia porção serve duas pessoas.",indef
Grupiara,2390013,restaurante-review,denilsonp687,2015-12-22,2015-12-26,4.0,"Otima comida boteco tipico, atendimento mineiro","Pedimos carne de sol. A porção serviu bem três pessoas. Estava ótimo. Cerveja gelada bom atendimento. Cardápio bem variado. Recomendo total",indef
Grupiara,2390013,restaurante-review,Anderson_Chagas2014,2015-11-26,2015-11-26,5.0,"Comida boa e preço justo","Ótima opção para quem quer comer bem e pagar um preço justo. Bem no centro histórico, o restaurante possui ótima localização e atendimento.","Recife, Pernambuco, Brazil"
Grupiara,2390013,restaurante-review,Adriana C,2015-10-09,2015-10-26,4.0,"Muito bom","Porções bem feitas e bem servidas. Tudo muito bem preparado e saboroso. Comemos lá por 2 vezes. O único porém é o tempo para atendimento: bem demorado. As garçonetes são atenciosas. Tem Wi-fi",indef
Grupiara,2390013,restaurante-review,Benardo T,2015-09-24,2015-09-26,4.0,"Melhor comida mineira do centro","Porções gostosas, com qualidade e quantidade. Atendimento muito bom, lugar simples mas de otimo gosto",indef
Grupiara,2390013,restaurante-review,551FlavioL,2015-09-08,2015-09-26,4.0,"Comilança mineira da boa","Comida típica mineira, bem preparada e servida em grandes quantidades. Destaque para o bolinho de mandioca recheado com Catupiry. Demora, mas vale a pena esperar. Atendimento simpático e hospitaleiro.","Rio de Janeiro, RJ"
Grupiara,2390013,restaurante-review,José Augusto S,2015-09-01,2015-08-26,4.0,"Simples e Verdadeiro","Grata surpresa este restaurante simples, mas com a verdadeira culinária mineira. Com porções fartas, a cozinha apresenta pratos muito bem temperados e saborosos.
O atendimento extremamente atencioso, com orientação correta e honesta para a escolha da quantidade dos pratos, já que estávamos em 08 pessoas. Não tenho dúvida em afirmar que foi a melhor experiência gastronômica que tive em Diamantina, com excelente custo x benefício.","Brasília, DF"
Grupiara,2390013,restaurante-review,carlaabreuc,2015-08-04,2015-07-26,4.0,"Grupiara","Comida local a la carte muito boa. Atendimento ótimo e bem próximo ao centro e vesperata. Tira gosto também é muito bom com porções fartas.","Pará de Minas, MG"
Grupiara,2390013,restaurante-review,Nelson S,2015-07-29,2015-07-26,4.0,"Bom atendimento e preço justo","Pedimos um frango ao molho pardo para duas pessoas. Refeição muito bem preparada e saborosa. O prato é muito bem servido e dava para mais uma pessoa comer. A cerveja é bem gelada e o pessoal que atende é muito gentil. O restaurante fica localizado no centro histórico e bem próximo da agitação noturna do lugar. O preço da refeição é justo pela qualidade e quantidade servida. Recomendo.","Brasília, DF"
Grupiara,2390013,restaurante-review,Myriam S,2015-07-29,2015-07-26,3.0,"Restaurante Razoável","O prato escolhido para o jantar foi um frango ao molho pardo. Achei apenas razoável. O prato é bem servido. O atendimento é bom. O restaurante não é muito grande.",indef
Grupiara,2390013,restaurante-review,JPMateusViegas,2015-07-29,2015-07-26,5.0,"Comida muito saborosa","Restaurante A Lacarte. Comidas variadas, muito saborosas, farta, um prato para dois serve quatro. Preço justo pelo que se serve. Atendimento excelente!","Divinópolis, MG"
Grupiara,2390013,restaurante-review,mvianinha,2015-07-29,2015-07-26,4.0,"Trem bão","As porções fartas e o tempero caseiro fazem a gente exagerar, mas vale a pena. Também merecem elogio as caipirinhas do Júnior e os bolinhos de mandioca, feitos na hora, deliciosos.","São Paulo, SP"
Grupiara,2390013,restaurante-review,Paulo Henrique S,2015-07-29,2015-07-26,4.0,"Preço justo e comida boa","Os petiscos são excelentes e não são caros. A cerveja é gelada (apesar de ter poucas opções) e os sucos são ótimos. Pena que o atendimento é um pouco demorado, mas se levar em conta que é só uma moça servindo as mesas, preparando os sucos e drinks e recebendo, acho que nem demorou tanto.","Diamantina, MG"
Grupiara,2390013,restaurante-review,Danikana,2015-07-28,2015-07-26,3.0,"Banheiro IMUNDO","Comida Boa mas o banheiro é IMUNDO. O preço é alto. Sempre almoço lá qdo vou a Diamantina, mas vou pensar duas vezes da próxima vez por causa da sujeira do banheiro.","Belo Horizonte, MG"
